photoUrl;name;details;vendor;description;price;id;available;itemUrl;thumbnailUrl
https://stroysmatom.ru/upload/pl_plugin_2/1-4-225-12.jpg;Клей для плитки Mapei Granirapid двухкомпонентный серый 30,5 кг;;МАПЕЙ / MAPEI;"<p><strong>Granirapid</strong></p>
<p>Высококачественный деформативный быстросхватывающийся двухкомпонентный клей на цементной основе для укладки керамической плитки и натурального камня.</p>
<p><strong>Область применения</strong></p>
<p>Специально предназначен для укладки натурального камня, в том числе в меру нестабильного при воздействии влаги, укладку которого необходимо производить с помощью быстросхватывающихся клеев. Подходит для облицовки полов в местах, подверженных интенсивным нагрузкам. Благодаря высокой прочности сцепления и быстрому схватыванию, Granirapid прекрасно подходит для ремонтных работ и быстрой укладки облицовочных материалов в местах, которые необходимо снова ввести в эксплуатацию в максимально короткие сроки (в супермаркетах, на предприятиях, в больницах, аэропортах, плавательных бассейнах и т.д.).</p>
<p><strong>Технические характеристики</strong></p>
<ul>
    <li>Время жизнеспособности смеси: 45 минут.</li>
    <li>Отрытое время: 20 минут.</li>
    <li>Заполнение швов: через 3 часа.</li>
    <li>Готовность к легким пешим нагрузкам: через 3&ndash;4 часа.</li>
    <li>Время полного отверждения: около 24 часов (3 дня перед заполнением резервуаров и плавательных бассейнов).</li>
    <li>Деформативность в соответствии с EN 12004: S1 &ndash; деформативный.</li>
    <li>Цвет: серый или белый.</li>
    <li>Нанесение: зубчатым шпателем №4, 5, 6, 10. EMICODE: EC1 R &ndash; очень низкий уровень эмиссии.</li>
    <li>Срок хранения: компонент А: 12 месяцев; компонент B: 24 месяца. Защищать от замораживания.</li>
</ul>
<p><strong>Соотношние смешивания</strong></p>
<ul>
    <li>Белый: Компонент А: 22,5 кг + Компонент Б: 5,5 кг</li>
    <li>Серый: Компонент А: 25 кг + Компонент Б: 5,5 кг</li>
</ul>";4200.00,RUB;1-12-225-9-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=18703&pl4_id=152889;https://stroysmatom.ru/upload/pl_plugin_2/1-4-225-12_thumb_8757d9aa890fafe.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-4-67-6.jpg;Клей для плитки Русеан Fixator 25 кг;Вес,25 кг,Упаковка,Мешок,Производитель,Русеан,Страна,Россия,Цвет,Серые,Основа,Цементные,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Клеи для плитки,Область применения,Для облицовки стен и полов, сложных оснований керамической, мозаичной плиткой.,Морозостойкость,50 циклов,Расход,1,7-1,8 кг/м2,Срок годности,6 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,2-5 мм,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -30 до +60 град. С,Расход воды на 1 кг сухой смеси,0,20-0,22 л/кг,Морозостойкость,Да,Открытое время,25 мин.,Время корректировки плиты,20 мин.;РУСЕАН / RUSEAN;"<p><strong>Клей для плитки Русеан Fixator.</strong></p>
<p><strong> </strong>Основой для плитки является высококачественный цемент с добавлением очищенного песка и минеральных добавок для придания клеевой смеси пластичности и обеспечения высокой адгезии.</p>
<p>Основные особенности</p>
<ul>
    <li>высокая стойкость к отрицательным температурам,</li>
    <li>высокая стойкость к воздействию влаги,</li>
    <li>высокие адгезионные свойства,</li>
    <li>возможность использования на любых типах поверхности.</li>
</ul>
<p><strong>Клеевая смесь может применяться:</strong></p>
<ul>
    <li>при обустройстве бассейнов,</li>
    <li>при обустройстве систем теплого пола,</li>
    <li>при укладке стеклянных плиток,</li>
    <li>при укладке пазогребеневых плит и других различных блоков и панелей.</li>
</ul>
<p><strong>Перед началом процесса укладки плитки следует:</strong></p>
<ul>
    <li>тщательно очистить поверхность от загрязненных участков,</li>
    <li>произвести предварительное выравнивание,</li>
    <li>обработать основание грунтовкой для повышения адгезии.</li>
</ul>";380.00,RUB;1-12-67-3-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=18703&pl4_id=152888;https://stroysmatom.ru/upload/pl_plugin_2/1-4-67-6_thumb_875820642fe38b0.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-4-5-1_57a4a56d8d07d.jpg;Клей для плитки и керамогранита Weber-Vetonit easy fix 25 кг;Вес,25 кг,Упаковка,Мешок,Производитель,Weber-Vetonit,Страна,Россия,Цвет,Серые,Вид работ,Для внутренних работ,Тип (основная характеристика),Клеи для плитки,Область применения,Плитка керамическая, Помещения с повышенной влажностью, Стены,Жизнеспособность раствора,180 мин.,Время корректировки плиты,10 мин.;ВЕБЕР-ВЕТОНИТ / WEBER-VETONIT;"<p><strong>Weber Vetonit easy fix</strong> - клей для плитки на цементной основе на стены и полы внутри сухих, влажных и мокрых помещений.</p>
<p><strong>Область применения сухой смеси Vetonit:</strong></p>
<ul>
    <li>укладка настенной и напольной керамической плитки на следующие основы: бетон старше 6 месяцев, легкий бетон, кирпич, гипсокартонная плита и основы, обработанные выравнивающими смесями на цементной основе;</li>
    <li>укладка плитки внутри помещений;</li>
    <li>укладка силикатного кирпича тонкими швами.</li>
</ul>
<p><strong>Преимущества:</strong></p>
<ul>
    <li>прочность сцепления более 0,5 МПа;</li>
    <li>нормативная пластичность;</li>
    <li>уменьшение расхода кладочного раствора и влияния мостика холода, образуемого кладочным швом при укладке силикатного кирпича, на огражденную конструкцию;</li>
    <li>плитка не сползает с вертикальных поверхностей;</li>
    <li>морозостойкость 75 Циклов.</li>
</ul>
<p>Клей weber vetonit easy fix - стройматериал, не пригодный для укладки плитки на полы с подогревом и бетонные основы не старше 6 месяцев. При облицовке гипсокартонных поверхностей следует придерживаться инструкций изготовителя данных плит.</p>
<p><strong>Приготовление </strong></p>
<p>Залить в емкость 7,0 &ndash; 7,25 литров чистой воды и засыпать 25 кг (мешок) клея Vetonit Easy fix, при этом сухую смесь добавляется в воду, а не наоборот. Рекомендуемая температура воды 20&deg;С. Перемешивать клей weber.vetonit easy fix необходимо механическим способом при помощи дрель-миксера со средней скоростью (400 - 600 об/мин) до достижения однородной массы. Оставить массу постоять в течение 10 мин и еще раз перемешать. Чем более пористое основание, тем больше воды требуется для затворения.</p>
<p><strong>Нанесение</strong></p>
<p>Наносить зимний плиточный клей weber.vetonit easy fix на основание необходимо зубчатым шпателем, размер зубцов зависит от размера плитки &ndash; чем больше плитка, тем больше зубцы шпателя. Предварительное увлажнение плиток не требуется, но если тыльная сторона плитки покрыта пылью, необходимо промыть ее чистой водой. Для того чтобы плитка хорошо приклеилась, необходимо вдавливать ее в клей с усилием. Для проверки качества приклеивания плитки можно провести следующий тест: на свежий слой клея уложить плитку, прижать ее и сразу же оторвать. Тыльная сторона плитки должна быть покрыта клеем, примерно на 100 % поверхности. При нормальной температуре и влажности Vetonit Easy fix, нанесенный на основание находится в рабочем состоянии 10 минут. Однако, при неблагоприятных погодных условиях рабочее время может значительно измениться. Корректировку плитки можно проводить не позже, чем через 5 мин после укладки. При укладке крупноформатной плитки необходимо наносить клеевой раствор и на обратнуюсторону плитки. Плитки не должны подвергаться воздействию воды в течение 24 ч после укладки. Напольное покрытие готово к эксплуатации через 48 ч.</p>";280.00,RUB;1-12-5-1-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=18703&pl4_id=152881;https://stroysmatom.ru/upload/pl_plugin_2/1-4-5-1_57a4a56d8d07d_thumb_8757a4a56db1bf6.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-4-2-9.jpg;Клей для плитки Волма Керамик Плюс 25 кг;Вес,25 кг,Упаковка,Мешок,Производитель,Volma,Страна,Россия,Цвет,Серые,Основа,Цементные,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Клеи для плитки,Область применения,Для облицовки стен и полов керамической плиткой и керамогранитом малого и среднего размера.,Морозостойкость,35 циклов,Расход,1,3 кг/м2 при толщине слоя 1 мм,Срок годности,12 мес. в неповрежденной упаковке,Жизнеспособность раствора,180 мин.,Температура работ,от +5 до +30 град. С,Расход воды на 1 кг сухой смеси,0,2-0,22 л/кг,Прочность сцепления с основанием,0,5 МПа,Морозостойкость,Да,Время твердения,24 ч.,Открытое время,15 мин.,Время корректировки плиты,10 -15мин.;ВОЛМА / VOLMA;"<p>&laquo;ВОЛМА-Керамик плюс&raquo; - сухая клеевая смесь на основе портландцемента, фракционированного кварцевого песка и модифицирующих полимерных добавок, повышающих пластичность и адгезию к основанию.</p>
<p>Для облицовки стен и полов керамической плиткой и керамогранитом малого и среднего размера.</p>
<p>Для наружных и внутренних работ.</p>
<p>&laquo;ВОЛМА-Керамик плюс&raquo; может быть использован для облицовки натуральным камнем с малым весом.</p>
<p>Применим для облицовки &laquo;теплого пола&raquo;.</p>
<p>Основания: бетонные, кирпичные, оштукатуренные цементными и цементно-известковыми составами, газобетон, пенобетон, цементные стяжки, гипсовые основания (ПГП, штукатурки, наливные полы).</p>";245.00,RUB;1-12-2-3-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=18703&pl4_id=152880;https://stroysmatom.ru/upload/pl_plugin_2/1-4-2-9_thumb_8759dca4a05b672.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-10_57a4a66914b92.jpg;Клей для плитки Юнис Гранит 25 кг;Вес,25 кг,Упаковка,Мешок,Производитель,Unis,Страна,Россия,Цвет,Серые,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Клеи для плитки,Область применения,Внутренняя отделка помещений, Наружная отделка зданий,Морозостойкость,100 циклов,Расход,3,5 кг/м2 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,3-10 мм,Жизнеспособность раствора,180 мин.,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +70 град. С,Расход воды на 1 кг сухой смеси,0,2-0,23 л/кг,Морозостойкость,Да,Время твердения,24 ч.,Открытое время,15 мин.,Время корректировки плиты,10 мин.;ЮНИС / UNIS;"<p><strong>Клей плиточный Unis Грани</strong>т используется для наклеивания плитки из природного камня. Клей Unis Гранит может быть использован для наклеивания плитки большого веса и размера. Используется на любых основаниях, в том числе на старой плитке, плотно прилегающих клеевых слоях. Клей плиточный Unis Гранит отличается высокой адгезией, эластичностью. Клей Unis Гранит &ndash; это морозоустойчивая и влагоустойчивая сухая смесь, которая может применяться для наружных и внутренних работ.</p>
<p>Unis Гранит используется для приклеивания тяжёлых плит из керамогранита, керамики и натурального камня, в том числе крупноформатных при проведении наружных и внутренних работ.</p>
<p>Максимальный вес приклеиваемой плитки не более 800 грамм на каждые 100 см2 поверхности плиты.</p>
<p>Предназначен для наружных и внутренних работ.</p>
<p><strong>Преимущества:</strong></p>
<ul>
    <li>Ударопрочность;</li>
    <li>Трещиностойкость;</li>
    <li>Применение по сложным основаниям;</li>
    <li>Укладка плитки методом &quot;Сверху-вниз&quot;;</li>
    <li>Использование в системе &laquo;Теплый пол&raquo;.</li>
</ul>
<p><strong>Выполнение работ.</strong></p>
<ul>
    <li>Работы следует проводить в сухих условиях, при температуре воздуха +5...+30&deg; С и относительной влажности воздуха не более 75%.</li>
</ul>";335.00,RUB;1-12-3-10-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=18703&pl4_id=152875;https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-10_57a4a66914b92_thumb_8757a4a669384e7.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-9_57a4a649a6e0c.jpg;Клей для плитки Юнис Белфикс 25 кг;Вес,25 кг,Упаковка,Мешок,Производитель,Unis,Страна,Россия,Цвет,Белые,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Клеи для плитки,Область применения,Бассейны, Плитка керамическая, Помещения с повышенной влажностью, Стены,Морозостойкость,100 циклов,Расход,3,5 кг/м2 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,10 мм,Жизнеспособность раствора,180 мин.,Температура работ,от +5 до +30 град. С,Расход воды на 1 кг сухой смеси,0,22-0,28 л/кг,Прочность сцепления с основанием,1,2 МПа,Морозостойкость,Да,Время твердения,24 ч.,Открытое время,15 мин.,Время корректировки плиты,15 мин.;ЮНИС / UNIS;"<p><strong>Клей Unis Белфикс</strong> - это сухая смесь белого цвета. Может использоваться для наклеивания прозрачной плитки, стекла, натурального мрамора. Клей плиточный Unis Белфикс обладает высокой прочностью после схватывания.</p>
<p>Белый плиточный клей Юнис &laquo;Белфикс&raquo; для наружных и внутренних работ используется при облицовке стен и полов керамической, мраморной, матовой, прозрачной, стеклянной и декоративной мозаичной плиткой, применяется в качестве затирки.</p>
<p>Белый плиточный клей &laquo;Белфикс&raquo; позволит реализовать самые сложные дизайнерские проекты. С помощью клея создаются художественно-декоративные панно (ракушечные поверхности, различные рельефы).</p>
<p>&laquo;Белфикс&raquo; используется для приклеивания крупноформатных плит (в том числе плит из стекла).</p>
<ul>
    <li>Для наружных и внутренних работ</li>
    <li>Приклеивание крупноформатных плит</li>
    <li>Применение по сложным основаниям</li>
    <li>Укладка плитки методом &quot;сверху-вниз&quot;</li>
    <li>Использование в системе &laquo;Тёплый пол&raquo;</li>
</ul>
<p><strong>Свойства:</strong></p>
<ul>
    <li>&laquo;Белфикс&raquo; имеет чистый белый цвет. Клей надёжно закрепляет плитку на сложных основаниях благодаря повышенной прочности сцепления.</li>
    <li>&laquo;Белфикс&raquo; сохраняет свои свойства при прямом контакте с водой, воздействии отрицательных температур и используется при облицовке бассейнов любого размера. Пластичность готового раствора делает клей удобным в работе. Высокая клеящая способность позволяет укладывать плитку методом &quot;сверху-вниз&quot;.</li>
    <li>&laquo;Белфикс&raquo; используется на нагреваемых поверхностях (до +70&deg;С), в том числе, и в системе &quot;Теплый пол&quot;. Клей &laquo;Белфикс&raquo; является экологически безвредным стройматериалом, т.к. не выделяет опасных для здоровья человека и окружающей среды веществ при производстве работ и в эксплуатации.</li>
</ul>
<p><strong>Рекомендуемые основания:</strong></p>
<p>Применяется по недеформирующимся основаниям: бетонным (в т.ч. ячеистый бетон и шлакобетон), цементным (в т.ч. цементная штукатурка), кирпичным и гипсовым (ГКЛ, ГВЛ, ПГП), а также по асфальту, остаткам старой плитки и клея.</p>
<p><strong>Выполнение работ:</strong></p>
<p>Работы следует проводить в сухих условиях, при температуре воздуха +5...+30&deg; С и относительной влажности воздуха не более 75%.</p>";630.00,RUB;1-12-3-9-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=18703&pl4_id=152874;https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-9_57a4a649a6e0c_thumb_8757a4a649ba722.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-7_57a4a62ae4d41.jpg;Клей для плитки Юнис Бассейн 25 кг;Вес,25 кг,Упаковка,Мешок,Производитель,Unis,Страна,Россия,Цвет,Серые,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Клеи для плитки,Область применения,Бассейны, Плитка керамическая, Помещения с повышенной влажностью, Стены,Морозостойкость,100 циклов,Расход,3,1 кг/м3 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,6 мм,Жизнеспособность раствора,180 мин.,Температура работ,от +5 до +30 град. С,Расход воды на 1 кг сухой смеси,0,18-0,23 л/кг,Морозостойкость,Да,Время твердения,24 ч.,Открытое время,10 мин.,Время корректировки плиты,10 мин.;ЮНИС / UNIS;"<p><strong>Клей для бассейна Unis Бассейн</strong> используется для наружных и внутренних работ. Используется для наклеивания плитки в бассейнах, резервуарах с водой, на основаниях, подверженных атмосферному воздействию и перепаду температур. Клей Unis Бассейн используются по старым и сложным основаниям, в том числе могут использоваться по старой плитке. Unis Бассейн отличаются высокой эластичностью и адгезией. Это морозостойкие и влагостойкие клеи, клеевые и монтажные строительные смеси.</p>
<p>Используется для приклеивания керамической, кафельной и мозаичной плитки, плитки из природного камня (в том числе большого размера и веса) в резервуарах с водой и помещениях с повышенной влажностью при проведении наружных и внутренних работ.</p>
<p>Максимальный вес приклеиваемой плитки не более 600 грамм на каждые 100 см2; поверхности плиты.</p>
<p>&laquo;Юнис Бассейн&raquo; рекомендуется для работ по сложным основаниям: старым плиточным покрытиям, нагреваемым поверхностям, системам &laquo;Тёплый пол&raquo;.</p>
<p><strong>Преимущества:</strong></p>
<ul>
    <li>Ударопрочность;</li>
    <li>Трещиностойкость;</li>
    <li>Применение по сложным основаниям;</li>
    <li>Укладка плитки методом &quot;Сверху-вниз&quot;;</li>
    <li>Использование в системе &laquo;Теплый пол&raquo;.</li>
</ul>
<p><strong>Выполнение работ</strong></p>
<ul>
    <li>Работы следует проводить в сухих условиях, при температуре воздуха +5...+30&deg;С и относительной влажности воздуха не более 75%.</li>
</ul>";1050.00,RUB;1-12-3-7-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=18703&pl4_id=152873;https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-7_57a4a62ae4d41_thumb_8757a4a62b033e3.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-6_57a4a5f3bb6d8.jpg;Клей для плитки Юнис 2000 25 кг;Вес,25 кг,Упаковка,Мешок,Производитель,Unis,Страна,Россия,Цвет,Белые,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Клеи для плитки,Область применения,Помещения с повышенной влажностью,Морозостойкость,100 циклов,Расход,3,5 кг/м2 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,3-15 мм,Жизнеспособность раствора,180 мин.,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +50 град. С,Расход воды на 1 кг сухой смеси,0,18-0,22 л/кг,Морозостойкость,Да,Время твердения,24 ч.,Открытое время,10 мин.,Время корректировки плиты,10 мин.;ЮНИС / UNIS;"<p><strong>Клей для плитки Unis 2000</strong> универсальный монтажный применяется для наклеивания плитки на различные основания и для монтажных работ. Позволяет вести кладочные работы и создавать кладку из блоков ячеистого бетона. Сухие смеси такого вида отличаются высокой адгезией и эластичностью, являются морозоустойчивыми, атмосфероустойчивыми и влагоустойчивыми смесями. Клей Юнис 2000 не содержит в своем составе вредных веществ, он может использоваться как внутри помещения, так и снаружи.</p>
<p>Универсальный клей Юнис 2000 используется для приклеивания керамической, кафельной и мозаичной плитки, плитки из природного камня на пол и стены. Максимальный вес приклеиваемой плитки не более 400 грамм на каждые 100 см2 поверхности плиты.</p>
<p>Рекомендуется использовать клей для плитки Юнис 2000 для наружной облицовки зданий выше цокольной части, плиточных работ во внутренних помещениях с нормальной и повышенной влажностью; для ванных комнат, балконов и террас.</p>
<p><strong>Преимущества:</strong><strong>";240.00,RUB;1-12-3-6-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=18703&pl4_id=152872;https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-6_57a4a5f3bb6d8_thumb_8757a4a5f419511.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-5_57a4a61465b7a.jpg;Клей для плитки Юнис 2000 5 кг;Вес,5 кг,Упаковка,Мешок,Производитель,Unis,Страна,Россия,Цвет,Белые,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Клеи для плитки,Область применения,Помещения с повышенной влажностью,Морозостойкость,100 циклов,Расход,3,5 кг/м2 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,3-15 мм,Жизнеспособность раствора,180 мин.,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +50 град. С,Расход воды на 1 кг сухой смеси,0,18-0,22 л/кг,Морозостойкость,Да,Время твердения,24 ч.,Открытое время,10 мин.,Время корректировки плиты,10 мин.;ЮНИС / UNIS;"<p><strong>Клей для плитки Unis 2000</strong> универсальный монтажный применяется для наклеивания плитки на различные основания и для монтажных работ. Позволяет вести кладочные работы и создавать кладку из блоков ячеистого бетона. Сухие смеси такого вида отличаются высокой адгезией и эластичностью, являются морозоустойчивыми, атмосфероустойчивыми и влагоустойчивыми смесями. Клей Юнис 2000 не содержит в своем составе вредных веществ, он может использоваться как внутри помещения, так и снаружи.</p>
<p>Универсальный клей Юнис 2000 используется для приклеивания керамической, кафельной и мозаичной плитки, плитки из природного камня на пол и стены. Максимальный вес приклеиваемой плитки не более 400 грамм на каждые 100 см2 поверхности плиты.</p>
<p>Рекомендуется использовать клей для плитки Юнис 2000 для наружной облицовки зданий выше цокольной части, плиточных работ во внутренних помещениях с нормальной и повышенной влажностью; для ванных комнат, балконов и террас.</p>
<p><strong>Преимущества:</strong><strong>";150.00,RUB;1-12-3-5-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=18703&pl4_id=152871;https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-5_57a4a61465b7a_thumb_8757a4a61488a14.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-4_57a4a69fd4f1a.jpg;Клей для плитки Юнис XXI 25 кг;Вес,25 кг,Упаковка,Мешок,Производитель,Unis,Страна,Россия,Цвет,Белые,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Клеи для плитки,Область применения,Помещения с повышенной влажностью,Морозостойкость,100 циклов,Расход,3,5 кг/м2 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,3-15 мм,Жизнеспособность раствора,180 мин.,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +50 град. С,Расход воды на 1 кг сухой смеси,0,18-0,22 л/кг,Морозостойкость,Да,Время твердения,24 ч.,Открытое время,10 мин.,Время корректировки плиты,10 мин.;ЮНИС / UNIS;"<p><strong>Универсальный плиточный клей Unis XXI </strong>предназначается для облицовки плиткой любых оснований и выполнения наружных и внутренних работ. Изготавливается на основе цемента, обладает отличной адгезией, высокими эксплуатационными характеристиками, морозоустойчивы и водостойки, стойки к атмосферному воздействию. Сухие смеси позволяют наклеивать плитку на различные основания, которые должны быть очищены и выровнены предварительно. Клей для плитки Юнис XXI после схватывания приобретает высокие прочностные характеристики.</p>
<p>Используется для укладки керамической, кафельной и мозаичной плитки, на пол и стены при проведении наружных и внутренних работ. Максимальный вес приклеиваемой плитки не более 300 грамм на каждые 100 см2; поверхности плиты.</p>
<p>Рекомендуется для наружной облицовки зданий выше цокольной части, плиточных работ во внутренних помещениях с нормальной и повышенной влажностью; для ванных комнат, балконов и террас.</p>
<p>Для наружных и внутренних работ</p>
<p>Надёжен и экономичен в работе</p>
<p><strong>Свойства сухой смеси Юнис</strong></p>
<ul>
    <li>Плиточный клей для мозаичной плитки &laquo;Юнис ХХI&raquo; надёжен и экономичен в работе, После схватывания клей приобретает высокую прочность. &laquo;Юнис ХХI&raquo; сохраняет свои свойства при прямом контакте с водой и при воздействии отрицательных температур.</li>
    <li>Пластичность готового раствора &laquo;Юнис ХХI&raquo; делает клей удобным в работе.</li>
    <li>Клей &laquo;Юнис ХХI&raquo; является экологически безвредным стройматериалом, т.к. не выделяет опасных для здоровья человека и окружающей среды веществ при производстве работ и в эксплуатации.</li>
</ul>
<p><strong>Выполнение работ</strong></p>
<ul>
    <li>Работы следует проводить в сухих условиях, при температуре воздуха +5...+30&deg; С и относительной влажности воздуха не более 75%.</li>
</ul>";200.00,RUB;1-12-3-4-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=18703&pl4_id=152870;https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-4_57a4a69fd4f1a_thumb_8757a4a69fe8c5b.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-3_57a4a6b741c95.jpg;Клей для плитки Юнис XXI 5 кг;Вес,5 кг,Упаковка,Мешок,Производитель,Unis,Страна,Россия,Цвет,Белые,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Клеи для плитки,Область применения,Помещения с повышенной влажностью,Морозостойкость,100 циклов,Расход,3,5 кг/м2 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,3-15 мм,Жизнеспособность раствора,180 мин.,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +50 град. С,Расход воды на 1 кг сухой смеси,0,18-0,22 л/кг,Морозостойкость,Да,Время твердения,24 ч.,Открытое время,10 мин.,Время корректировки плиты,10 мин.;ЮНИС / UNIS;"<p><strong>Универсальный плиточный клей Unis XXI </strong>предназначается для облицовки плиткой любых оснований и выполнения наружных и внутренних работ. Изготавливается на основе цемента, обладает отличной адгезией, высокими эксплуатационными характеристиками, морозоустойчивы и водостойки, стойки к атмосферному воздействию. Сухие смеси позволяют наклеивать плитку на различные основания, которые должны быть очищены и выровнены предварительно. Клей для плитки Юнис XXI после схватывания приобретает высокие прочностные характеристики.</p>
<p>Используется для укладки керамической, кафельной и мозаичной плитки, на пол и стены при проведении наружных и внутренних работ. Максимальный вес приклеиваемой плитки не более 300 грамм на каждые 100 см2; поверхности плиты.</p>
<p>Рекомендуется для наружной облицовки зданий выше цокольной части, плиточных работ во внутренних помещениях с нормальной и повышенной влажностью; для ванных комнат, балконов и террас.</p>
<p>Для наружных и внутренних работ</p>
<p>Надёжен и экономичен в работе</p>
<p><strong>Свойства сухой смеси Юнис:</strong></p>
<ul>
    <li>Плиточный клей для мозаичной плитки &laquo;Юнис ХХI&raquo; надёжен и экономичен в работе, После схватывания клей приобретает высокую прочность. &laquo;Юнис ХХI&raquo; сохраняет свои свойства при прямом контакте с водой и при воздействии отрицательных температур.</li>
    <li>Пластичность готового раствора &laquo;Юнис ХХI&raquo; делает клей удобным в работе.</li>
    <li>Клей &laquo;Юнис ХХI&raquo; является экологически безвредным стройматериалом, т.к. не выделяет опасных для здоровья человека и окружающей среды веществ при производстве работ и в эксплуатации.</li>
</ul>
<p><strong>Выполнение работ:</strong></p>
<ul>
    <li>Работы следует проводить в сухих условиях, при температуре воздуха +5...+30&deg; С и относительной влажности воздуха не более 75%.</li>
</ul>";130.00,RUB;1-12-3-3-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=18703&pl4_id=152869;https://stroysmatom.ru/upload/pl_plugin_2/1-4-3-3_57a4a6b741c95_thumb_8757a4a6b754577.jpg
